chamber,value,topic,type,format,id,indicator
House,0.118,education,map,.0%,620L500US09051,phs
House,0.113,education,map,.0%,620L500US09052,phs
House,0.045,education,map,.0%,620L500US09053,phs
House,0.047,education,map,.0%,620L500US09054,phs
House,0.036,education,map,.0%,620L500US09055,phs
House,0.08,education,map,.0%,620L500US09056,phs
House,0.06,education,map,.0%,620L500US09057,phs
House,0.086,education,map,.0%,620L500US09058,phs
House,0.101,education,map,.0%,620L500US09059,phs
House,0.064,education,map,.0%,620L500US09060,phs
House,0.07,education,map,.0%,620L500US09061,phs
House,0.042,education,map,.0%,620L500US09062,phs
House,0.091,education,map,.0%,620L500US09063,phs
House,0.057,education,map,.0%,620L500US09064,phs
House,0.169,education,map,.0%,620L500US09065,phs
House,0.056,education,map,.0%,620L500US09066,phs
House,0.078,education,map,.0%,620L500US09067,phs
House,0.078,education,map,.0%,620L500US09068,phs
House,0.062,education,map,.0%,620L500US09069,phs
House,0.101,education,map,.0%,620L500US09070,phs
House,0.113,education,map,.0%,620L500US09071,phs
House,0.239,education,map,.0%,620L500US09072,phs
House,0.133,education,map,.0%,620L500US09073,phs
House,0.162,education,map,.0%,620L500US09074,phs
House,0.358,education,map,.0%,620L500US09075,phs
House,0.06,education,map,.0%,620L500US09076,phs
House,0.087,education,map,.0%,620L500US09077,phs
House,0.094,education,map,.0%,620L500US09078,phs
House,0.142,education,map,.0%,620L500US09079,phs
House,0.074,education,map,.0%,620L500US09080,phs
House,0.062,education,map,.0%,620L500US09081,phs
House,0.082,education,map,.0%,620L500US09082,phs
House,0.097,education,map,.0%,620L500US09083,phs
House,0.195,education,map,.0%,620L500US09084,phs
House,0.079,education,map,.0%,620L500US09085,phs
House,0.044,education,map,.0%,620L500US09086,phs
House,0.049,education,map,.0%,620L500US09087,phs
House,0.031,education,map,.0%,620L500US09088,phs
House,0.045,education,map,.0%,620L500US09089,phs
House,0.062,education,map,.0%,620L500US09090,phs
House,0.068,education,map,.0%,620L500US09091,phs
House,0.135,education,map,.0%,620L500US09092,phs
House,0.165,education,map,.0%,620L500US09093,phs
House,0.09,education,map,.0%,620L500US09094,phs
House,0.309,education,map,.0%,620L500US09095,phs
House,0.077,education,map,.0%,620L500US09096,phs
House,0.159,education,map,.0%,620L500US09097,phs
House,0.038,education,map,.0%,620L500US09098,phs
House,0.121,education,map,.0%,620L500US09099,phs
House,0.093,education,map,.0%,620L500US09100,phs
House,0.023,education,map,.0%,620L500US09101,phs
House,0.067,education,map,.0%,620L500US09102,phs
House,0.067,education,map,.0%,620L500US09103,phs
House,0.149,education,map,.0%,620L500US09104,phs
House,0.074,education,map,.0%,620L500US09105,phs
House,0.043,education,map,.0%,620L500US09106,phs
House,0.055,education,map,.0%,620L500US09107,phs
House,0.044,education,map,.0%,620L500US09108,phs
House,0.17,education,map,.0%,620L500US09109,phs
House,0.28,education,map,.0%,620L500US09110,phs
House,0.02,education,map,.0%,620L500US09111,phs
House,0.046,education,map,.0%,620L500US09112,phs
House,0.067,education,map,.0%,620L500US09113,phs
House,0.041,education,map,.0%,620L500US09114,phs
House,0.122,education,map,.0%,620L500US09115,phs
House,0.154,education,map,.0%,620L500US09116,phs
House,0.072,education,map,.0%,620L500US09117,phs
House,0.053,education,map,.0%,620L500US09118,phs
House,0.055,education,map,.0%,620L500US09119,phs
House,0.065,education,map,.0%,620L500US09120,phs
House,0.134,education,map,.0%,620L500US09121,phs
House,0.059,education,map,.0%,620L500US09122,phs
House,0.057,education,map,.0%,620L500US09123,phs
House,0.254,education,map,.0%,620L500US09124,phs
House,0.02,education,map,.0%,620L500US09125,phs
House,0.133,education,map,.0%,620L500US09126,phs
House,0.197,education,map,.0%,620L500US09127,phs
House,0.333,education,map,.0%,620L500US09128,phs
House,0.224,education,map,.0%,620L500US09129,phs
House,0.295,education,map,.0%,620L500US09130,phs
House,0.079,education,map,.0%,620L500US09131,phs
House,0.03,education,map,.0%,620L500US09132,phs
House,0.055,education,map,.0%,620L500US09133,phs
House,0.047,education,map,.0%,620L500US09134,phs
House,0.031,education,map,.0%,620L500US09135,phs
House,0.012,education,map,.0%,620L500US09136,phs
House,0.113,education,map,.0%,620L500US09137,phs
House,0.086,education,map,.0%,620L500US09138,phs
House,0.093,education,map,.0%,620L500US09139,phs
House,0.222,education,map,.0%,620L500US09140,phs
House,0.028,education,map,.0%,620L500US09141,phs
House,0.055,education,map,.0%,620L500US09142,phs
House,0.042,education,map,.0%,620L500US09143,phs
House,0.064,education,map,.0%,620L500US09144,phs
House,0.215,education,map,.0%,620L500US09145,phs
House,0.086,education,map,.0%,620L500US09146,phs
House,0.036,education,map,.0%,620L500US09147,phs
House,0.168,education,map,.0%,620L500US09148,phs
House,0.039,education,map,.0%,620L500US09149,phs
House,0.058,education,map,.0%,620L500US09150,phs
House,0.043,education,map,.0%,620L500US09151,phs
State,0.099,education,map,.0%,Connecticut,phs
Senate,12575,education,table,",",610U500US09001,nbach
Senate,17745,education,table,",",610U500US09002,nbach
Senate,21782,education,table,",",610U500US09003,nbach
Senate,33022,education,table,",",610U500US09004,nbach
Senate,40972,education,table,",",610U500US09005,nbach
Senate,15631,education,table,",",610U500US09006,nbach
Senate,23796,education,table,",",610U500US09007,nbach
Senate,33020,education,table,",",610U500US09008,nbach
Senate,30053,education,table,",",610U500US09009,nbach
Senate,15425,education,table,",",610U500US09010,nbach
Senate,28823,education,table,",",610U500US09011,nbach
Senate,34640,education,table,",",610U500US09012,nbach
Senate,22978,education,table,",",610U500US09013,nbach
Senate,27011,education,table,",",610U500US09014,nbach
Senate,11568,education,table,",",610U500US09015,nbach
Senate,22788,education,table,",",610U500US09016,nbach
Senate,21711,education,table,",",610U500US09017,nbach
Senate,21624,education,table,",",610U500US09018,nbach
Senate,20715,education,table,",",610U500US09019,nbach
Senate,23766,education,table,",",610U500US09020,nbach
Senate,29669,education,table,",",610U500US09021,nbach
Senate,24011,education,table,",",610U500US09022,nbach
Senate,8352,education,table,",",610U500US09023,nbach
Senate,24961,education,table,",",610U500US09024,nbach
Senate,32549,education,table,",",610U500US09025,nbach
Senate,50222,education,table,",",610U500US09026,nbach
Senate,33924,education,table,",",610U500US09027,nbach
Senate,41717,education,table,",",610U500US09028,nbach
Senate,15644,education,table,",",610U500US09029,nbach
Senate,26301,education,table,",",610U500US09030,nbach
Senate,19436,education,table,",",610U500US09031,nbach
Senate,27678,education,table,",",610U500US09032,nbach
Senate,30286,education,table,",",610U500US09033,nbach
Senate,23571,education,table,",",610U500US09034,nbach
Senate,25253,education,table,",",610U500US09035,nbach
Senate,45100,education,table,",",610U500US09036,nbach
House,3419,education,table,",",620L500US09001,nbach
House,8225,education,table,",",620L500US09002,nbach
House,1458,education,table,",",620L500US09003,nbach
House,3001,education,table,",",620L500US09004,nbach
House,3081,education,table,",",620L500US09005,nbach
House,2021,education,table,",",620L500US09006,nbach
House,2232,education,table,",",620L500US09007,nbach
House,6725,education,table,",",620L500US09008,nbach
House,5579,education,table,",",620L500US09009,nbach
House,2665,education,table,",",620L500US09010,nbach
House,5407,education,table,",",620L500US09011,nbach
House,5442,education,table,",",620L500US09012,nbach
House,7144,education,table,",",620L500US09013,nbach
House,8543,education,table,",",620L500US09014,nbach
House,6404,education,table,",",620L500US09015,nbach
House,10787,education,table,",",620L500US09016,nbach
House,10362,education,table,",",620L500US09017,nbach
House,10844,education,table,",",620L500US09018,nbach
House,12759,education,table,",",620L500US09019,nbach
House,6980,education,table,",",620L500US09020,nbach
House,9528,education,table,",",620L500US09021,nbach
House,4326,education,table,",",620L500US09022,nbach
House,8526,education,table,",",620L500US09023,nbach
House,3764,education,table,",",620L500US09024,nbach
House,1474,education,table,",",620L500US09025,nbach
House,3693,education,table,",",620L500US09026,nbach
House,7103,education,table,",",620L500US09027,nbach
House,7288,education,table,",",620L500US09028,nbach
House,8664,education,table,",",620L500US09029,nbach
House,7176,education,table,",",620L500US09030,nbach
House,10951,education,table,",",620L500US09031,nbach
House,7224,education,table,",",620L500US09032,nbach
House,6193,education,table,",",620L500US09033,nbach
House,6723,education,table,",",620L500US09034,nbach
House,6974,education,table,",",620L500US09035,nbach
House,8145,education,table,",",620L500US09036,nbach
House,7702,education,table,",",620L500US09037,nbach
House,6049,education,table,",",620L500US09038,nbach
House,2487,education,table,",",620L500US09039,nbach
House,4872,education,table,",",620L500US09040,nbach
House,6938,education,table,",",620L500US09041,nbach
House,4771,education,table,",",620L500US09042,nbach
House,7550,education,table,",",620L500US09043,nbach
House,3087,education,table,",",620L500US09044,nbach
House,2697,education,table,",",620L500US09045,nbach
House,2693,education,table,",",620L500US09046,nbach
House,4440,education,table,",",620L500US09047,nbach
House,6576,education,table,",",620L500US09048,nbach
House,2706,education,table,",",620L500US09049,nbach
House,5782,education,table,",",620L500US09050,nbach
House,3892,education,table,",",620L500US09051,nbach
House,4111,education,table,",",620L500US09052,nbach
House,6505,education,table,",",620L500US09053,nbach
House,3224,education,table,",",620L500US09054,nbach
House,8288,education,table,",",620L500US09055,nbach
House,5921,education,table,",",620L500US09056,nbach
House,6323,education,table,",",620L500US09057,nbach
House,4527,education,table,",",620L500US09058,nbach
House,4326,education,table,",",620L500US09059,nbach
House,6027,education,table,",",620L500US09060,nbach
House,7078,education,table,",",620L500US09061,nbach
House,8275,education,table,",",620L500US09062,nbach
House,4317,education,table,",",620L500US09063,nbach
House,6892,education,table,",",620L500US09064,nbach
House,2818,education,table,",",620L500US09065,nbach
House,7664,education,table,",",620L500US09066,nbach
House,6754,education,table,",",620L500US09067,nbach
House,5195,education,table,",",620L500US09068,nbach
House,9328,education,table,",",620L500US09069,nbach
House,4068,education,table,",",620L500US09070,nbach
House,5197,education,table,",",620L500US09071,nbach
House,1324,education,table,",",620L500US09072,nbach
House,3339,education,table,",",620L500US09073,nbach
House,2349,education,table,",",620L500US09074,nbach
House,1184,education,table,",",620L500US09075,nbach
House,6101,education,table,",",620L500US09076,nbach
House,4216,education,table,",",620L500US09077,nbach
House,4624,education,table,",",620L500US09078,nbach
House,4461,education,table,",",620L500US09079,nbach
House,5153,education,table,",",620L500US09080,nbach
House,5652,education,table,",",620L500US09081,nbach
House,4944,education,table,",",620L500US09082,nbach
House,5204,education,table,",",620L500US09083,nbach
House,2509,education,table,",",620L500US09084,nbach
House,6161,education,table,",",620L500US09085,nbach
House,7021,education,table,",",620L500US09086,nbach
House,7286,education,table,",",620L500US09087,nbach
House,8020,education,table,",",620L500US09088,nbach
House,7835,education,table,",",620L500US09089,nbach
House,7370,education,table,",",620L500US09090,nbach
House,8702,education,table,",",620L500US09091,nbach
House,5902,education,table,",",620L500US09092,nbach
House,3769,education,table,",",620L500US09093,nbach
House,4179,education,table,",",620L500US09094,nbach
House,1587,education,table,",",620L500US09095,nbach
House,10932,education,table,",",620L500US09096,nbach
House,3908,education,table,",",620L500US09097,nbach
House,9993,education,table,",",620L500US09098,nbach
House,3886,education,table,",",620L500US09099,nbach
House,5501,education,table,",",620L500US09100,nbach
House,9808,education,table,",",620L500US09101,nbach
House,6912,education,table,",",620L500US09102,nbach
House,7467,education,table,",",620L500US09103,nbach
House,2860,education,table,",",620L500US09104,nbach
House,5143,education,table,",",620L500US09105,nbach
House,8679,education,table,",",620L500US09106,nbach
House,8266,education,table,",",620L500US09107,nbach
House,7028,education,table,",",620L500US09108,nbach
House,5133,education,table,",",620L500US09109,nbach
House,2822,education,table,",",620L500US09110,nbach
House,11642,education,table,",",620L500US09111,nbach
House,8169,education,table,",",620L500US09112,nbach
House,6698,education,table,",",620L500US09113,nbach
House,9082,education,table,",",620L500US09114,nbach
House,3185,education,table,",",620L500US09115,nbach
House,2781,education,table,",",620L500US09116,nbach
House,6156,education,table,",",620L500US09117,nbach
House,6574,education,table,",",620L500US09118,nbach
House,7818,education,table,",",620L500US09119,nbach
House,6493,education,table,",",620L500US09120,nbach
House,4199,education,table,",",620L500US09121,nbach
House,8108,education,table,",",620L500US09122,nbach
House,8676,education,table,",",620L500US09123,nbach
House,1976,education,table,",",620L500US09124,nbach
House,11881,education,table,",",620L500US09125,nbach
House,2809,education,table,",",620L500US09126,nbach
House,4131,education,table,",",620L500US09127,nbach
House,1160,education,table,",",620L500US09128,nbach
House,4288,education,table,",",620L500US09129,nbach
House,2364,education,table,",",620L500US09130,nbach
House,6244,education,table,",",620L500US09131,nbach
House,10381,education,table,",",620L500US09132,nbach
House,8092,education,table,",",620L500US09133,nbach
House,8665,education,table,",",620L500US09134,nbach
House,11360,education,table,",",620L500US09135,nbach
House,12907,education,table,",",620L500US09136,nbach
House,7218,education,table,",",620L500US09137,nbach
House,7243,education,table,",",620L500US09138,nbach
House,3579,education,table,",",620L500US09139,nbach
House,3953,education,table,",",620L500US09140,nbach
House,11446,education,table,",",620L500US09141,nbach
House,9896,education,table,",",620L500US09142,nbach
